"search-number","evaluation","exploration-probability*","exploration-radius*","fitness","num-replicates","best-fitness-so-far","best-fitness-rechecked"
"3","150","0.07229724574654765","3.416571297779812","1.8785936819815487E10","5","1.6413917309465342E10","1.7077194503082458E10"
"3","155","0.9277180132753491","3.416571297779812","9.961556105378374E10","5","1.6413917309465342E10","1.7077194503082458E10"
"3","160","0.07248035400930801","2.333333333333333","2.104654810407578E10","5","1.6413917309465342E10","1.7077194503082458E10"
"3","165","0.07228198672465096","3.409246967269398","1.6121261419810268E10","5","1.6121261419810268E10","1.7097251728855555E10"
"3","170","0.07228198672465096","3.4075684748607613","1.6180230633943775E10","5","1.6121261419810268E10","1.7097251728855555E10"
"3","175","0.08351262684061951","3.409246967269398","2.4530316744974022E10","5","1.6121261419810268E10","1.7097251728855555E10"
"3","180","0.32228580148012514","3.409246967269398","8.100687422778616E10","5","1.6121261419810268E10","1.7097251728855555E10"
"3","185","0.07277027542534524","2.399252307927062","2.054175237025277E10","5","1.6121261419810268E10","1.7097251728855555E10"
"3","190","0.06832990005340657","3.409399557488365","1.9639547617443535E10","5","1.6121261419810268E10","1.7097251728855555E10"
"3","195","0.07228198672465096","2.3406576638437473","1.991499068997953E10","5","1.6121261419810268E10","1.7097251728855555E10"
"3","200","0.07321278706034944","3.409246967269398","1.8316238048628838E10","5","1.6121261419810268E10","1.7097251728855555E10"
"3","205","0.048844129091325246","3.409246967269398","7.301179680121036E9","5","7.301179680121036E9","5.563178584586612E9"
"3","210","0.049774929427023724","2.3348592355230027","1.6757822851197891E10","5","7.301179680121036E9","5.563178584586612E9"
"3","215","0.4511482413977264","3.409246967269398","8.68371947504413E10","5","7.301179680121036E9","5.563178584586612E9"
"3","220","0.4511482413977264","1.1435873960479133","8.630398712259366E10","5","7.301179680121036E9","5.563178584586612E9"
"3","225","0.45510032806897077","3.409094377050431","8.902411408202975E10","5","7.301179680121036E9","5.563178584586612E9"
"3","230","0.013641565575646601","3.409246967269398","4.437188997720069E10","5","7.301179680121036E9","5.563178584586612E9"
"3","235","0.45065995269703213","3.5906767376211186","8.852047556253738E10","5","7.301179680121036E9","5.563178584586612E9"
"3","240","0.04882887006942855","3.409246967269398","5.442370939809724E9","5","5.442370939809724E9","5.497322887755242E9"
"3","245","0.04882887006942855","2.1592278934920275","1.3488799590948969E10","5","5.442370939809724E9","5.497322887755242E9"
"3","250","0.07615777828641183","3.408789196612497","2.338817501275649E10","5","5.442370939809724E9","5.497322887755242E9"
"3","255","0.05271992065308614","3.2781719691767757","8.796308216649067E9","5","5.442370939809724E9","5.497322887755242E9"
"3","260","0.050766765850308995","3.409246967269398","8.420117185998423E9","5","5.442370939809724E9","5.497322887755242E9"
"3","265","0.04882887006942855","3.40512703135729","1.0086529877435202E10","5","5.442370939809724E9","5.497322887755242E9"
"3","270","0.48633554589150835","2.965667200732433","8.71590836717562E10","5","5.442370939809724E9","5.497322887755242E9"
"3","275","0.04882887006942855","2.965667200732433","7.48334539179404E9","5","5.442370939809724E9","5.497322887755242E9"
"3","280","0.9511711299305714","3.409246967269398","1.0074450355672209E11","5","5.442370939809724E9","5.497322887755242E9"
"3","285","0.04887464713511864","1.0906385900663766","3.545766617827271E10","5","5.442370939809724E9","5.497322887755242E9"
"3","290","0.048844129091325246","3.5908293278400856","8.817801665494486E9","5","5.442370939809724E9","5.497322887755242E9"
"3","295","0.23439383535515373","8.590753032730602","7.167310037315404E10","5","5.442370939809724E9","5.497322887755242E9"
"3","300","0.04882887006942855","3.2786297398336766","4.93372813736071E9","5","4.93372813736071E9","7.560196797351865E9"
"4","5","0.15849546044098572","8.058365758754864","5.583940789608411E10","5","5.583940789608411E10","5.589989570935957E10"
"4","10","0.15849546044098572","7.589608606088349","5.5893352099346825E10","5","5.583940789608411E10","5.589989570935957E10"
"4","15","0.158632791638056","8.057907988097963","5.7627107464269066E10","5","5.583940789608411E10","5.589989570935957E10"
"4","20","0.154009308003357","8.058365758754864","5.5935757750136475E10","5","5.583940789608411E10","5.589989570935957E10"
"4","25","0.1539940489814603","8.062790875104906","5.737138767614378E10","5","5.583940789608411E10","5.589989570935957E10"
"4","30","0.3303730830853742","8.156786449988555","8.2673734419892E10","5","5.583940789608411E10","5.589989570935957E10"
"4","35","0.1539940489814603","6.441672388799878","5.489985606746569E10","5","5.489985606746569E10","5.5234228521335365E10"
"4","40","0.154009308003357","6.441672388799878","5.5550806916381004E10","5","5.489985606746569E10","5.5234228521335365E10"
"4","45","0.12762645914396886","6.441672388799878","4.5379276001628586E10","5","4.5379276001628586E10","4.454574233814103E10"
"4","50","0.12762645914396886","6.49584191653315","4.4803618484793175E10","5","4.4803618484793175E10","4.5070329876569824E10"
"4","55","0.12762645914396886","6.497825589379721","4.443124537658496E10","5","4.443124537658496E10","4.5776802357231926E10"
"4","60","0.12767223620965895","6.527122911421378","4.5871543912559975E10","5","4.443124537658496E10","4.5776802357231926E10"
"4","65","0.12762645914396886","6.615014877546349","4.6498256026146484E10","5","4.443124537658496E10","4.5776802357231926E10"
"4","70","0.15362783245593958","6.497825589379721","5.3327630731585464E10","5","4.443124537658496E10","4.5776802357231926E10"
"4","75","0.12762645914396886","5.248264286259251","4.3942893437923996E10","5","4.3942893437923996E10","4.259621639300923E10"
"4","80","0.2473640039673457","5.248416876478218","7.337553376467912E10","5","4.3942893437923996E10","4.259621639300923E10"
"4","85","0.87177843900206","5.249027237354086","9.636964340898735E10","5","4.3942893437923996E10","4.259621639300923E10"
"4","90","0.1223620965896086","5.248264286259251","4.295016278241363E10","5","4.295016278241363E10","4.209131332146736E10"
"4","95","0.8776836804760815","5.248264286259251","9.549189582556532E10","5","4.295016278241363E10","4.209131332146736E10"
"4","100","0.12225528343633173","5.248264286259251","3.794098051431266E10","5","3.794098051431266E10","4.2859704329726006E10"
"4","105","0.12225528343633173","5.257572289616236","4.278164494466319E10","5","3.794098051431266E10","4.2859704329726006E10"
"4","110","0.12187380788891432","5.267338063630121","4.314248796025799E10","5","3.794098051431266E10","4.2859704329726006E10"
"4","115","0.12225528343633173","6.751735713740749","4.1183954970519875E10","5","3.794098051431266E10","4.2859704329726006E10"
"4","120","0.12225528343633173","5.267338063630121","4.332546509966809E10","5","3.794098051431266E10","4.2859704329726006E10"
"4","125","0.12285038529030289","1.4982070649271382","4.899176639210802E10","5","3.794098051431266E10","4.2859704329726006E10"
"4","130","0.8777447165636683","5.341039139391165","9.592988000256204E10","5","3.794098051431266E10","4.2859704329726006E10"
"4","135","0.12225528343633173","4.876707103074693","4.120856907156166E10","5","3.794098051431266E10","4.2859704329726006E10"
"4","140","0.49785610742351416","5.248264286259251","8.895985585975467E10","5","3.794098051431266E10","4.2859704329726006E10"
"4","145","0.12225528343633173","4.2516975661860075","4.416033176689504E10","5","3.794098051431266E10","4.2859704329726006E10"
"4","150","0.12225528343633173","5.267795834287022","4.348597212698459E10","5","3.794098051431266E10","4.2859704329726006E10"
"4","155","0.12225528343633173","5.228732738231479","3.865635464524869E10","5","3.794098051431266E10","4.2859704329726006E10"
"4","160","0.12227054245822842","5.24780651560235","4.128384686579943E10","5","3.794098051431266E10","4.2859704329726006E10"
"4","165","0.12285038529030289","5.248264286259251","4.136040749330392E10","5","3.794098051431266E10","4.2859704329726006E10"
"4","170","0.8777447165636683","5.189211871519036","9.63090651516777E10","5","3.794098051431266E10","4.2859704329726006E10"
"4","175","0.05975432974746319","5.249027237354086","7.626817227938208E9","5","7.626817227938208E9","8.216969817538142E9"
"4","180","0.03398184176394293","5.249027237354086","8.381573553755589E8","5","8.381573553755589E8","8.779862523823359E8"
"4","185","0.03393606469825284","5.249027237354086","6.604362260179012E8","5","6.604362260179012E8","1.5778264117460265E9"
"4","190","0.03234912642099642","6.750972762645914","3.84736418170395E8","5","3.84736418170395E8","6.850364379218236E8"
"4","195","0.03234912642099642","6.753566796368353","7.668382174431797E8","5","3.84736418170395E8","6.850364379218236E8"
"4","200","0.03234912642099642","7.130159456778821","2.8433887966294885E8","5","2.8433887966294885E8","3.0633315955760014E8"
"4","205","0.034409094377050434","7.130159456778821","1.3934280232532907E8","5","1.3934280232532907E8","4.239479971431334E8"
"4","210","0.03393606469825284","7.056153200579843","1.2416099375500874E8","5","1.2416099375500874E8","4.9667413512130535E8"
"4","215","0.03393606469825284","7.056000610360876","1.1109852736836553E9","5","1.2416099375500874E8","4.9667413512130535E8"
"4","220","0.034409094377050434","7.056153200579843","4.5407638632800215E8","5","1.2416099375500874E8","4.9667413512130535E8"
"4","225","0.1896849011978332","7.056153200579843","6.305458401555043E10","5","1.2416099375500874E8","4.9667413512130535E8"
"4","230","0.03393606469825284","7.072785534447242","2.801011351484825E8","5","1.2416099375500874E8","4.9667413512130535E8"
"4","235","0.034164950026703285","7.056153200579843","2.189848607782382E8","5","1.2416099375500874E8","4.9667413512130535E8"
"4","240","0.09105058365758754","7.443121995880064","2.3645428381211044E10","5","1.2416099375500874E8","4.9667413512130535E8"
"4","245","0.033951323720149536","9.94392309452964","2.706561422693595E8","5","1.2416099375500874E8","4.9667413512130535E8"
"4","250","0.036362249179827576","6.975127794308385","4.810276507850272E8","5","1.2416099375500874E8","4.9667413512130535E8"
"4","255","0.03393606469825284","7.063019760433356","2.8467023444888806E8","5","1.2416099375500874E8","4.9667413512130535E8"
"4","260","0.034164950026703285","6.975127794308385","8.836307472280836E8","5","1.2416099375500874E8","4.9667413512130535E8"
"4","265","0.034042877851529714","7.056153200579843","2.472342176145045E8","5","1.2416099375500874E8","4.9667413512130535E8"
"4","270","0.9660791943236439","7.443884946974899","9.745422718702974E10","5","1.2416099375500874E8","4.9667413512130535E8"
"4","275","0.08084229800869765","7.219272144655528","1.9572996659988968E10","5","1.2416099375500874E8","4.9667413512130535E8"
"4","280","0.46601052872510873","7.092317082475013","8.804280032057474E10","5","1.2416099375500874E8","4.9667413512130535E8"
"4","285","0.0324101625085832","7.0569161516746775","2.9594435741532165E8","5","1.2416099375500874E8","4.9667413512130535E8"
"4","290","0.03393606469825284","7.0170901045243","1.5712768519918534E8","5","1.2416099375500874E8","4.9667413512130535E8"
"4","295","0.036362249179827576","7.056153200579843","1.6695633443081772E8","5","1.2416099375500874E8","4.9667413512130535E8"
"4","300","0.19029526207370107","7.056153200579843","6.296449810184068E10","5","1.2416099375500874E8","4.9667413512130535E8"
"5","5","0.4136415655756466","4.816281376363776","8.572488735279301E10","5","8.572488735279301E10","8.598928399089418E10"
"5","10","0.4136415655756466","4.761806668192569","8.576599356773532E10","5","8.572488735279301E10","8.598928399089418E10"
"5","15","0.4135042343785763","4.816281376363776","8.57846416416563E10","5","8.572488735279301E10","8.598928399089418E10"
"5","20","0.4136415655756466","4.6836804760814825","8.619933743344815E10","5","8.572488735279301E10","8.598928399089418E10"
"5","25","0.46135652704661634","4.820401312275884","8.710934328474692E10","5","8.572488735279301E10","8.598928399089418E10"
"5","30","0.46135652704661634","4.816281376363776","8.888494042019199E10","5","8.572488735279301E10","8.598928399089418E10"
"5","35","0.4105745021744106","7.183718623636225","8.700794518404477E10","5","8.572488735279301E10","8.598928399089418E10"
"5","40","0.4136415655756466","5.308690012970168","8.58368852146135E10","5","8.572488735279301E10","8.598928399089418E10"
"5","45","0.4136415655756466","4.817959868772412","8.591035916248007E10","5","8.572488735279301E10","8.598928399089418E10"
"5","50","0.40192263675898376","4.816281376363776","8.60585520566875E10","5","8.572488735279301E10","8.598928399089418E10"
"5","55","0.4136415655756466","9.81635767147326","8.690789819746753E10","5","8.572488735279301E10","8.598928399089418E10"
"5","60","0.41339742122529943","4.816281376363776","8.604417357966508E10","5","8.572488735279301E10","8.598928399089418E10"
"5","65","0.5863584344243534","4.816281376363776","9.086699682052882E10","5","8.572488735279301E10","8.598928399089418E10"
"5","70","0.41168841077286944","4.816281376363776","8.630786169701195E10","5","8.572488735279301E10","8.598928399089418E10"
"5","75","0.3988555733577478","4.816281376363776","8.484957326185736E10","5","8.484957326185736E10","8.552907052681601E10"
"5","80","0.39899290455481806","4.816281376363776","8.511484973270322E10","5","8.484957326185736E10","8.552907052681601E10"
"5","85","0.3988097962920577","4.8010223544670785","8.56187729609011E10","5","8.484957326185736E10","8.552907052681601E10"
"5","90","0.35114061188677803","5.308842603189135","8.304796019358714E10","5","8.304796019358714E10","8.311303413787341E10"
"5","95","0.35114061188677803","10.30891889829862","8.446976903580327E10","5","8.304796019358714E10","8.311303413787341E10"
"5","100","0.3530937666895552","4.191119249256123","8.305626920359961E10","5","8.304796019358714E10","8.311303413787341E10"
"5","105","0.35114061188677803","4.816128786144809","8.251859176740083E10","5","8.251859176740083E10","8.190831876443524E10"
"5","110","0.3988555733577478","4.816128786144809","8.553376438074423E10","5","8.251859176740083E10","8.190831876443524E10"
"5","115","0.35114061188677803","4.97238117036698","8.370182511973332E10","5","8.251859176740083E10","8.190831876443524E10"
"5","120","0.35112535286488133","4.816128786144809","8.376462844018541E10","5","8.251859176740083E10","8.190831876443524E10"
"5","125","0.35100328068970776","7.003662165255207","8.263990427509512E10","5","8.251859176740083E10","8.190831876443524E10"
"5","130","0.47309071488517584","4.820553902494851","8.881604827717746E10","5","8.251859176740083E10","8.190831876443524E10"
"5","135","0.35114061188677803","2.1837949187457086","8.317028070711491E10","5","8.251859176740083E10","8.190831876443524E10"
"5","140","0.35114061188677803","7.183871213855192","8.335113323512213E10","5","8.251859176740083E10","8.190831876443524E10"
"5","145","0.3511863889524681","2.183031967650874","8.070627298606107E10","5","8.070627298606107E10","8.34021403750753E10"
"5","150","0.3511863889524681","4.816891737239644","8.268555229217204E10","5","8.070627298606107E10","8.34021403750753E10"
"5","155","0.3511863889524681","2.182574196993973","8.596540488038675E10","5","8.070627298606107E10","8.34021403750753E10"
"5","160","0.3511863889524681","2.316853589684901","8.127870682320642E10","5","8.070627298606107E10","8.34021403750753E10"
"5","165","0.6488136110475319","2.183031967650874","9.140103867953777E10","5","8.070627298606107E10","8.34021403750753E10"
"5","170","0.14891279468986038","2.183031967650874","5.929041840867875E10","5","5.929041840867875E10","5.4054284696217026E10"
"5","175","0.17973601892118715","2.183031967650874","6.434655462944081E10","5","5.929041840867875E10","5.4054284696217026E10"
"5","180","0.14891279468986038","2.1801327534905015","5.552759937555023E10","5","5.552759937555023E10","5.868781545163249E10"
"5","185","0.14891279468986038","2.1802853437094685","5.369843269304588E10","5","5.369843269304588E10","5.4277231578800095E10"
"5","190","0.15208667124437322","2.2388799877927825","5.73751516014067E10","5","5.369843269304588E10","5.4277231578800095E10"
"5","195","0.14891279468986038","9.797589074540323","5.310297719220949E10","5","5.310297719220949E10","5.534244769841721E10"
"5","200","0.1488670176241703","9.797589074540323","5.648972090154744E10","5","5.310297719220949E10","5.534244769841721E10"
"5","205","0.14891279468986038","9.819714656290532","5.125992000885228E10","5","5.125992000885228E10","5.508170483053037E10"
"5","210","0.16357671473258564","9.819714656290532","5.8596269767772156E10","5","5.125992000885228E10","5.508170483053037E10"
"5","215","0.1488670176241703","9.819714656290532","5.269019859232363E10","5","5.125992000885228E10","5.508170483053037E10"
"5","220","0.1488517586022736","10.30540932326238","5.597182885125824E10","5","5.125992000885228E10","5.508170483053037E10"
"5","225","0.14891279468986038","2.182879377431907","5.318855290279899E10","5","5.125992000885228E10","5.508170483053037E10"
"5","230","0.13243305104142825","9.819562066071565","4.782420073104162E10","5","4.782420073104162E10","4.716648913314613E10"
"5","235","0.13243305104142825","10.298084992751965","4.931444622225093E10","5","4.782420073104162E10","4.716648913314613E10"
"5","240","0.13241779201953155","9.758678568703747","4.78595889024388E10","5","4.782420073104162E10","4.716648913314613E10"
"5","245","0.13232623788815137","9.819714656290532","4.604426179532102E10","5","4.604426179532102E10","4.578929941491224E10"
"5","250","0.13232623788815137","8.56969558251316","4.769633936227085E10","5","4.604426179532102E10","4.578929941491224E10"
"5","255","0.8676737621118487","9.819714656290532","9.59006010848779E10","5","4.604426179532102E10","4.578929941491224E10"
"5","260","0.13237201495384146","9.819714656290532","4.7822790882929146E10","5","4.604426179532102E10","4.578929941491224E10"
"5","265","0.1313344014648661","9.819714656290532","4.807999066362327E10","5","4.604426179532102E10","4.578929941491224E10"
"5","270","0.13328755626764324","10.002670328831922","4.731547123925851E10","5","4.604426179532102E10","4.578929941491224E10"
"5","275","0.13232623788815137","9.826428625925079","4.58693419283869E10","5","4.58693419283869E10","4.562905662976979E10"
"5","280","0.13328755626764324","9.826428625925079","4.882578139021754E10","5","4.58693419283869E10","4.562905662976979E10"
"5","285","0.13232623788815137","4.826352330815595","4.851246747921495E10","5","4.58693419283869E10","4.562905662976979E10"
"5","290","0.13037308308537424","9.826428625925079","4.699909496065066E10","5","4.58693419283869E10","4.562905662976979E10"
"5","295","0.13255512321660182","9.792248416876479","4.7271998933436874E10","5","4.58693419283869E10","4.562905662976979E10"
"5","300","0.13237201495384146","10.298695353627833","4.880447995761293E10","5","4.58693419283869E10","4.562905662976979E10"
